DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr2:41913324-A	chr2:41913324	0			1	NR	2.00E-28	27.69897		0.7827	[0.7494-0.8174]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr10:131361823-G	chr10:131361823	0			1	NR	5.00E-12	11.30103		0.8072	[0.7595-0.8578]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr1:151853237-G	chr1:151853237	0			1	NR	4.00E-19	18.39794001		0.8166	[0.7811-0.8537]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr14:22383427-T	chr14:22383427	0			1	NR	8.00E-13	12.09691001		0.8318	[0.7909-0.8749]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr3:64734347-C	chr3:64734347	0			1	NR	1.00E-16	16		0.8347	[0.7997-0.8713]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr11:68326963-A	chr11:68326963	0			1	NR	2.00E-12	11.69897		0.8486	[0.8105-0.8885]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr5:6893947-A	chr5:6893947	0			1	NR	8.00E-07	6.096910013		1.158	[1.092-1.227]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr3:57041866-A	chr3:57041866	0			1	NR	4.00E-13	12.39794001		1.171	[1.122-1.223]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr12:65324519-G	chr12:65324519	0			1	NR	1.00E-06	6		1.189	[1.109-1.276]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr5:80384899-G	chr5:80384899	0			1	NR	5.00E-16	15.30103		1.192	[1.143-1.244]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr2:25772946-T	chr2:25772946	0			1	NR	8.00E-06	5.096910013		1.864	[1.418-2.451]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:26732200-G	chr6:26732200	0			1	NR	1.00E-79	79		1.92	[1.794-2.054]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr2:60197190-T	chr2:60197190	0			1	NR	1.00E-14	14		1.981	[1.665-2.358]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:25710343-A	chr6:25710343	0			1	NR	9.00E-70	69.04575749		1.985	[1.839-2.141]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:30964532-T	chr6:30964532	0			1	NR	2.00E-202	201.69897		1.987	[1.901-2.077]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:25513951-A	chr6:25513951	0			1	NR	3.00E-65	64.52287875		1.998	[1.845-2.163]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:27883876-G	chr6:27883876	0			1	NR	2.00E-102	101.69897		1.998	[1.876-2.128]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:25822433-T	chr6:25822433	0			1	NR	1.00E-71	71		2	[1.853-2.157]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:25929860-A	chr6:25929860	0			1	NR	7.00E-73	72.15490196		2.007	[1.86-2.164]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:27523520-A	chr6:27523520	0			1	NR	2.00E-96	95.69897		2.009	[1.882-2.146]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:26073147-A	chr6:26073147	0			1	NR	5.00E-74	73.30103		2.014	[1.868-2.172]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:26199675-T	chr6:26199675	0			1	NR	3.00E-79	78.52287875		2.023	[1.88-2.177]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr18:58518360-A	chr18:58518360	0			1	NR	3.00E-08	7.522878745		2.028	[1.58-2.602]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:27174125-T	chr6:27174125	0			1	NR	9.00E-87	86.04575749		2.048	[1.907-2.199]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:27349237-A	chr6:27349237	0			1	NR	1.00E-88	88		2.05	[1.911-2.2]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:27624224-T	chr6:27624224	0			1	NR	4.00E-90	89.39794001		2.05	[1.912-2.199]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:28594470-T	chr6:28594470	0			1	NR	3.00E-93	92.52287875		2.051	[1.915-2.197]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr18:58389479-T	chr18:58389479	0			1	NR	2.00E-07	6.698970004		2.051	[1.568-2.681]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:26316067-A	chr6:26316067	0			1	NR	3.00E-83	82.52287875		2.052	[1.908-2.207]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:28309894-G	chr6:28309894	0			1	NR	3.00E-92	91.52287875		2.053	[1.915-2.2]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:26463346-T	chr6:26463346	0			1	NR	6.00E-87	86.22184875		2.055	[1.914-2.208]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:26935600-T	chr6:26935600	0			1	NR	3.00E-87	86.52287875		2.055	[1.914-2.207]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:27731058-T	chr6:27731058	0			1	NR	6.00E-91	90.22184875		2.056	[1.917-2.204]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:26581807-T	chr6:26581807	0			1	NR	1.00E-87	87		2.06	[1.918-2.213]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:28429899-A	chr6:28429899	0			1	NR	8.00E-94	93.09691001		2.061	[1.924-2.208]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:28026638-T	chr6:28026638	0			1	NR	3.00E-94	93.52287875		2.07	[1.931-2.218]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:28699892-G	chr6:28699892	0			1	NR	3.00E-96	95.52287875		2.073	[1.936-2.221]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
13/08/2021	34302048	Qu HQ	2021-07-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/34302048	Genetic architecture of type 1 diabetes with low genetic risk score informed by 41 unreported loci.	Type 1 diabetes	"6,599 European ancestry cases, 12,323 European ancestry controls"	NA				NR							chr6:28171932-T	chr6:28171932	0			1	NR	7.00E-95	94.15490196		2.075	[1.936-2.224]	Illumina [104689647] (imputed)	N	type 1 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005147	GCST012179	Genome-wide genotyping array
